,created_at,tweet,clean_tweets,tweet_len,sentiment
140,2020-03-10 17:11:17,"RT @winyeemichelle: This is going to sound kinda mad, but this week, pls consider making your weekly takeout a Chinese takeaway. My family'…",winyeemichelle going sound kinda mad week pls nsider making weekly takeout chinese takeaway family,98,-1
141,2020-03-10 17:11:17,"RT @maddow: Why, then, did Vice President Pence say every American could be tested.

Why did the Administration say they'd have a million…",maddow vice president penny say every american uld tested administration say million,84,0
142,2020-03-10 17:11:17,RT @BusinessTop25: Google Makes Enterprise Video-Conferencing Capabilities Available to All Amid Coronavirus Concerns https://t.co/l16C1KpV…,businesstop google make enterprise video conferencing capability available amid coronavirus concern kpv,103,1
143,2020-03-10 17:11:17,"RT @MarloWordyBird: 2020 started well.

When #COVID19 hit the US, my work offers slowed. When the stock market went haywire, they stopped…",marlowordybird sta ed well covid hit u work offer slowed stock market went haywire stopped,90,0
144,2020-03-10 17:11:17,I hope,hope,4,0
145,2020-03-10 17:11:17,"RT @_SJPeace_: This is how Singapore is fighting the Corona Virus

WOW!

This is what a government that cares about its people looks like.…",sjpeace singapore fighting corona virus wow government care people look like,76,1
146,2020-03-10 17:11:17,"RT @BNODesk: New York state reports 31 new cases of coronavirus, raising state's total to 173. Schools and other places where people gather…",bnodesk new york state repo new case ronavirus raising state total school place people gather,93,1
147,2020-03-10 17:11:17,Chickens being raised for @McDonalds menu items are suffering in filth making them more susceptible to disease. Peo… https://t.co/Ytpd5S8qpv,chicken raised mcdonalds menu item suffering filth making susceptible disease peo ytpd qpv,90,-1
148,2020-03-10 17:11:17,why the fuck would you employ a european woman to work on the story of an iconic character from chinese history lma… https://t.co/wn1oRnYHMe,fuck would employ european woman work story nic character chinese history lma wn ornyhme,88,-1
149,2020-03-10 17:11:17,"RT @BernieSanders: Once a vaccine for coronavirus is developed, it should be free.",berniesanders vaccine ronavirus developed free,46,1
150,2020-03-10 17:11:17,RT @BorisJohnson: An update on coronavirus following COBR. https://t.co/k34Q4XL4MF,borisjohnson update ronavirus following cobr xl mf,50,0
151,2020-03-10 17:11:17,RT @CraigSangster2: @MoniqueOMadan @StephenBright @MiamiHerald A first step in an obvious strategy to blame them for the spread of the coro…,craigsangster moniqueomadan stephenbright miamiherald first step obvious strategy blame spread ro,97,1
152,2020-03-10 17:11:17,"RT @GOPLeader: Everything you need to know about the Chinese coronavirus can be found on one, regularly-updated website: https://t.co/nGCCD…",gopleader everything need know chinese ronavirus found one regularly updated website ngccd,90,0
153,2020-03-10 17:11:18,"RT @GOPLeader: Everything you need to know about the Chinese coronavirus can be found on one, regularly-updated website: https://t.co/nGCCD…",gopleader everything need know chinese ronavirus found one regularly updated website ngccd,90,0
154,2020-03-10 17:11:17,Coronavirus has killed a lot of people. But WHATABOUT people?? They do a lot of bad things (like killing) and the l… https://t.co/YCptfz3kh9,coronavirus killed lot people whatabout people lot bad thing like killing ycptfz kh,83,-1
155,2020-03-10 17:11:18,RT @ICEIMMORTALZ: Asian college guy fucks my hole bareback 👅👅👅🍆 #bbbh #rawislaw https://t.co/YdvHv8IWey,iceimmo alz asian llege guy fuck hole bareback bbbh rawislaw ydvhv iwey,71,-1
156,2020-03-10 17:11:18,Coronavirus: Italy locks down entire country - BBC Newsnight https://t.co/Qn2tYqQf8p,coronavirus italy lock entire untry bbc newsnight qn tyqqf,58,0
157,2020-03-10 17:11:18,"RT @CallingBSonU: I got to Las Vegas the same day a patient there tested positive for the coronavirus.

I was in close quarters with many p…",callingbsonu got la vega day patient tested positive ronavirus close qua er many,80,1
158,2020-03-10 17:11:18,"RT @robdn: 100-year-old man recovered from coronavirus &amp; discharged from hospital in Wuhan China.

The centenarian is the oldest person to…",robdn year old man vered ronavirus amp discharged hospital wuhan china centenarian oldest person,96,1
159,2020-03-10 17:11:18,RT @M2Madness: Tinfoil-Pelosi spinning more bullshit saying that Trump firing National Security people is why any Coronavirus issues are so…,madness tinfoil pelosi spinning bullshit saying trump firing national security people coronavirus issue,103,0
160,2020-03-10 17:11:18,"@mhealananda Well slaughterhouses have nothing to do with CoViD19. It was from the ""wet markets"" of China, while an… https://t.co/u7LOkrkViL",mhealananda well slaughterhouse nothing covid wet market china lokrkvil,71,-1
161,2020-03-10 17:11:18,RT @ABC: California Gov. Newsom had kind words for Pres. Trump and Vice Pres. Pence when asked about the administration's handling of coron…,abc california gov newsom kind word pres trump vice pres penny asked administration handling ron,96,1
162,2020-03-10 17:11:18,RT @DavidBegnaud: Kari Kolstoe needs answers. The stage 4 cancer patient from North Dakota got off the cruise ship in Calif. &amp; is under qua…,davidbegnaud kari kolstoe need answer stage cancer patient dakota got cruise ship calif amp qua,95,0
163,2020-03-10 17:11:18,Do you care about me Dineo? You really wanna fetch Coco V and bring her back home with you??,care dineo really wanna fetch co bring back home,48,1
164,2020-03-10 17:11:18,RT @DeItaOne: ITALY DEATH TOLL FROM CORONAVIRUS OUTBREAK RISES TO 631 FROM 463 ON MONDAY - OFFICIAL,deitaone italy death toll coronavirus outbreak rise monday official,67,0
165,2020-03-10 17:11:18,"@MarkJKremer Wuhan flu,,there you have it.",markjkremer wuhan flu,21,0
166,2020-03-10 17:11:48,is this real,real,4,1
167,2020-03-10 17:11:48,"RT @IngrahamAngle: President Trump must take China on here—they created this health crisis, now they’re claiming America is to blame.  Typi…",ingrahamangle president trump must take china created health crisis claiming america blame typi,95,0
168,2020-03-10 17:11:48,"RT @HIVPlusMag: ""The results that we have so far regarding [Kaletra's] use against coronaviruses are encouraging,"" Dr. Santiago Moreno said…",hivplusmag result far regarding kaletra use ronaviruses en uraging dr santiago moreno said,90,1
169,2020-03-10 17:11:48,"RT @humanworkplace: Coronavirus is teaching us that:

1) Healthcare is a right
2) Paid sick time is a right
3) Many, many people could do t…",humanworkplace coronavirus teaching u healthcare right paid sick time right many many people uld,96,1
170,2020-03-10 17:11:48,"RT @GrassrootsSpeak: an asymptomatic asshole can get a test but we probably can't...

#MattGaetzIsAQuarantinedTool",grassrootsspeak asymptomatic asshole get test probably mattgaetzisaquarantinedtool,82,0
171,2020-03-10 17:11:48,"In all honesty tho, stop that panic, please. Coronavirus just doesn’t deserve this.",honesty tho stop panic please coronavirus deserve,49,0
172,2020-03-10 17:11:48,"RT @Tbag_Gh: If the Corona virus erases the human race, what next?",tbag gh corona virus era human race next,40,0
173,2020-03-10 17:11:48,"""Empty streets as Italy imposes unprecedented coronavirus lockdown""  https://t.co/4KHjOgO28A",empty street italy imposes unprecedented ronavirus lockdown khjogo,66,1
174,2020-03-10 17:11:48,"RT @foxjust: And, well, the main obstacle to that happening in the U.S. at the moment appears to be this dude https://t.co/q8JP7mbUqt",foxjust well main obstacle happening moment appears dude jp mbuqt,65,1
175,2020-03-10 17:11:48,"RT @joncoopertweets: As the coronavirus continues to spread and the stock market continues to drop, @realDonaldTrump will become increasing…",jon ope weets ronavirus ntinues spread stock market ntinues drop realdonaldtrump increasing,91,0
176,2020-03-10 17:11:48,"RT @BryceAiken: Horrible, horrible, horrible decision and total disregard for the players and teams that have put their hearts into this se…",bryceaiken horrible horrible horrible decision total disregard player team put hea se,85,-1
177,2020-03-10 17:11:48,RT @OnlyInBOS: Amherst College and Harvard University have announced that they are moving to remote learning for the rest of the semester a…,onlyinbos amherst college harvard university announced moving remote learning rest semester,91,-1
178,2020-03-10 17:11:48,RT @danpfeiffer: It cannot be overstated just how fucking dangerous this is. https://t.co/sqTU5sbYqy,danpfeiffer cannot overstated fucking dangerous sqtu sbyqy,58,-1
179,2020-03-10 17:11:48,Never underestimate the power of one. This independent journalist may have just saved many lives. #aging #COVID19… https://t.co/CLD2vpoAAs,never underestimate power one independent journalist may saved many life aging covid cld vpoaas,95,1
180,2020-03-10 17:11:48,"@CodyBrees First off, Cornell isn't in the tournament. Second, the flu kills way more people than the coronavirus.… https://t.co/hhFHZLIrHc",codybrees first cornell tournament se nd flu kill way people ronavirus hhfhzlirhc,81,1
181,2020-03-10 17:11:48,RT @Samfr: Unfortunately I have a cough + a fever. Turns out I can't get a test because I haven't been to any affected countries or come in…,samfr unfo unately ugh fever turn get test affected untries,59,0
182,2020-03-10 17:11:48,Can we do this in #Colorado @GovofCO ?? #coronavirus,colorado govofco ronavirus,26,0
183,2020-03-10 17:11:48,@JoeyMulinaro Wrapping the thermometer in the electric blanket set on high gets you a 102 fever.   Moms today would… https://t.co/KM9knEpHYn,joeymulinaro wrapping thermometer electric blanket set high get fever mom today would km knephyn,96,1
184,2020-03-10 17:11:48,"RT @BNODesk: New York state reports 31 new cases of coronavirus, raising state's total to 173. Schools and other places where people gather…",bnodesk new york state repo new case ronavirus raising state total school place people gather,93,1
185,2020-03-10 17:11:48,"RT @saragoldrickrab: ATTN UNIVERSITIES:

Quarantined students need to eat.  Keep the campus food pantry open during this crisis.  If needed…",saragoldrickrab attn university quarantined student need eat keep campus food pantry open crisis needed,103,0
186,2020-03-10 17:11:48,"RT @RepJerryNadler: Hey @GOPLeader:

You know what'll help us keep Americans safe from coronavirus better than xenophobia? Paid sick leave…",repjerrynadler hey gopleader know help u keep american safe ronavirus better xenophobia paid sick leave,103,1
187,2020-03-10 17:11:48,RT @TheTrumpPage1: President Trump’s Coronavirus “stimulus” is still evolving. He is meeting with law makers on Capitol Hill right now. Mea…,thetrumppage president trump coronavirus stimulus still evolving meeting law maker capitol hill right mea,105,1
188,2020-03-10 17:11:48,Wth!!!! Nooo...,wth nooo,8,0
189,2020-03-10 17:11:48,@realDonaldTrump Thought you said coronavirus was just a hoax And it’ll die out soon 🤔,realdonaldtrump thought said ronavirus hoax die soon,52,0
190,2020-03-10 17:11:48,RT @AOC: What questions do you have about Coronavirus/#COVIDー19?,aoc question coronavirus covid,30,0
191,2020-03-10 17:11:48,"RT @mrgracemugabe: italy - entire country in lockdown
france - time for a smurf festival https://t.co/32UpOnbp8a",mrgracemugabe italy entire untry lockdown france time smurf festival uponbp,75,0
192,2020-03-10 17:11:48,people really show their privilege when talking about the coronavirus,people really show privilege talking ronavirus,46,1
193,2020-03-10 17:11:48,"I low key understand why bleach, Lysol, and germ-x are becoming out of stock... but toilet paper?????? Is a side ef… https://t.co/uuIFZXg6ck",low key understand bleach lysol germ ming stock toilet paper side ef uuifzxg ck,79,-1
194,2020-03-10 17:11:48,"RT @MarkJKremer: STOP CALLING IT ""THE CHINA VIRUS"" YOU RACIST MOTHERFUCKERS.",markjkremer stop calling china virus racist motherfucker,56,0
195,2020-03-10 17:11:48,"RT @ZinnEdProject: Invaluable article by @CoshandraD_TT at @Tolerance_org
""The spread of the new coronavirus has become racialized, so it’…",zinnedproject invaluable icle coshandrad tt tolerance org spread new ronavirus racialized,89,1
196,2020-03-10 17:11:48,RT @HarumScarumBD: Why get the China Virus when you could get a case of Corona? https://t.co/iv4CL6CCrk,harumscarumbd get china virus uld get case corona iv cl ccrk,60,0
197,2020-03-10 17:11:48,RT @OwaFlopo: Release the names and locations so that people can quickly self determine if they have been in contact with them. The secrecy…,owaflopo release name location people quickly self determine ntact secrecy,74,1
